OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0238-A,Delaware Bay,Estuary,,02040207,,,,,39.2313000000,-75.3953000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0240-A,Delaware Bay,Estuary,,02040204,,,,,39.0803000000,-75.2764000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0242-A,Delaware Bay,Estuary,,02040204,,,,,38.9320000000,-75.1864000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0244-A,Delaware Bay,Estuary,,02040204,,,,,38.8768000000,-75.1310000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0247-A,Mispillion River,Estuary,,02040207,,,,,38.9463000000,-75.3385000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0248-A,St. Jones River,Estuary,,02040207,,,,,39.0662000000,-75.4026000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0249-A,St. Jones River,Estuary,,02040207,,,,,39.0701000000,-75.4151000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0250-A,Leipsic River,Estuary,,02040207,,,,,39.2487000000,-75.4787000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0253-A,Duck Creek,Estuary,,02040207,,,,,39.3017000000,-75.4755000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0254-B,Appoquinimink River,Estuary,,02040205,,,,,39.4556000000,-75.6488000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0257-A,C&D Canal,Estuary,,02040205,,,,,39.5585000000,-75.5744000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE03-0258-A,Christina River,Estuary,,02040205,,,,,39.7364000000,-75.5569000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0004-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4854000000,-75.0690000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0009-A,Pepper Creek,Estuary,,02040303,,,,,38.5641000000,-75.2039000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0021-A,Nanticoke River,Estuary,,02080109,,,,,38.6148000000,-75.6387000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0033-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6847000000,-75.1015000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0047-A,Delaware River,Estuary,,02040204,,,,,39.7670000000,-75.4740000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0051-A,Delaware River,Estuary,,02040204,,,,,39.5110000000,-75.5530000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0055-A,Delaware Bay,Estuary,,02040207,,,,,39.2040000000,-75.3590000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0057-A,Delaware Bay,Estuary,,02040204,,,,,38.9170000000,-75.1000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0239-A,Delaware Bay,Estuary,,02040207,,,,,39.1000000000,-75.3140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0246-A,Broadkill River,Estuary,,02040207,,,,,38.8040000000,-75.1900000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0254-A,Appoquinimink River,Estuary,,02040205,,,,,39.4560000000,-75.6490000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0400-A,Assawoman & Isle of Wight Bays,Estuary,,02040303,,,,,38.4600000000,-75.0840000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0402-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4830000000,-75.1180000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0403-A,Pepper Creek,Estuary,,02040303,,,,,38.5480000000,-75.1980000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0405-A,Nanticoke River,Estuary,,02080109,,,,,38.5700000000,-75.6400000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0408-A,Indian River Bay,Estuary,,02040303,,,,,38.5510000000,-75.1020000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0410-A,Nanticoke River,Estuary,,02080109,,,,,38.5890000000,-75.6650000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0412-B,Indian River Bay,Estuary,,02040303,,,,,38.5860000000,-75.2750000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0414-A,Indian River Bay,Estuary,,02040303,,,,,38.5880000000,-75.2140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0415-A,Indian River Bay,Estuary,,02040303,,,,,38.6010000000,-75.0970000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0418-A,Nanticoke River,Estuary,,02080109,,,,,38.6440000000,-75.5710000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0420-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6440000000,-75.1160000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0422-A,Nanticoke River,Estuary,,02080109,,,,,38.6450000000,-75.5900000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0425-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6520000000,-75.0740000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0428-A,Rehoboth Bay,Estuary,,02040303,,,,,38.7120000000,-75.1800000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0430-A,Lewes - Rehoboth Canal,Estuary,,02040303,,,,,38.7740000000,-75.1340000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0432-A,Lewes - Rehoboth Canal,Estuary,,02040207,,,,,38.7790000000,-75.1430000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0434-A,Delaware Bay,Estuary,,02040207,,,,,39.1510000000,-75.4050000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0437-A,Delaware Bay,Estuary,,02040207,,,,,39.0130000000,-75.3110000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0438-A,Delaware Bay,Estuary,,02040204,,,,,38.9310000000,-75.1930000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0440-A,Delaware Bay,Estuary,,02040207,,,,,38.7940000000,-75.1360000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0444-A,Leipsic River,Estuary,,02040207,,,,,39.2510000000,-75.5470000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0450-B,C&D Canal,Estuary,,02040205,,,,,39.5540000000,-75.6450000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DE04-0455-A,Delaware River,Estuary,,02040204,,,,,39.6220000000,-75.6000000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,003,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0001-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6580000000,-75.1020000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0002-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6910000000,-75.1400000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0003-B,Indian River Bay,Estuary,,02040303,,,,,38.5860000000,-75.1560000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0004-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6500000000,-75.0990000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0005-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6210000000,-75.0680000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0006-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6870000000,-75.0810000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0007-A,Indian River Bay,Estuary,,02040303,,,,,38.6000000000,-75.0910000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0008-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4630000000,-75.0630000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0009-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6580000000,-75.0940000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0010-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6810000000,-75.0990000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0011-A,Indian River Bay,Estuary,,02040303,,,,,38.5880000000,-75.1830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0012-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6670000000,-75.1150000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0013-A,Indian River Bay,Estuary,,02040303,,,,,38.6070000000,-75.1270000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0014-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4930000000,-75.0580000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0015-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6250000000,-75.0780000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0016-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.5060000000,-75.0710000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0017-A,Indian River Bay,Estuary,,02040303,,,,,38.5920000000,-75.2820000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0018-A,Indian River Bay,Estuary,,02040303,,,,,38.6130000000,-75.1030000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0019-A,Indian River Bay,Estuary,,02040303,,,,,38.6070000000,-75.1370000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0020-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4800000000,-75.0790000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0021-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6420000000,-75.1360000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0022-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6400000000,-75.1280000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0023-A,Pepper Creek,Estuary,,02040303,,,,,38.5760000000,-75.1830000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0024-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6670000000,-75.0980000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI05-0025-A,Indian River Bay,Estuary,,02040303,,,,,38.5930000000,-75.2080000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0026-A,Nanticoke River,Estuary,,02080109,,,,,38.5860000000,-75.6690000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0027-A,Indian River Bay,Estuary,,02040303,,,,,38.6080000000,-75.0790000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0028-A,Indian River Bay,Estuary,,02040303,,,,,38.6020000000,-75.1140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0029-A,Assawoman & Isle of Wight Bays,Estuary,,02040303,,,,,38.4570000000,-75.0860000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0030-A,Indian River Bay,Estuary,,02040303,,,,,38.6070000000,-75.1510000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0031-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6930000000,-75.1070000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0032-A,Indian River Bay,Estuary,,02040303,,,,,38.5790000000,-75.1670000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0033-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6570000000,-75.1150000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0034-A,Indian River Bay,Estuary,,02040303,,,,,38.5850000000,-75.2610000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0035-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6900000000,-75.0790000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0036-A,Indian River Bay,Estuary,,02040303,,,,,38.5820000000,-75.0960000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0037-A,Little Assawoman Bay,Estuary,,02040303,,,,,38.4790000000,-75.0730000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0038-A,Indian River Bay,Estuary,,02040303,,,,,38.5950000000,-75.1230000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0039-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6450000000,-75.1060000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0040-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6560000000,-75.1730000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0041-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6740000000,-75.0920000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0042-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6500000000,-75.0910000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0043-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6840000000,-75.1320000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0044-A,Indian River Bay,Estuary,,02040303,,,,,38.6010000000,-75.1680000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0045-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6700000000,-75.1240000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0046-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6340000000,-75.0840000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0047-A,Rehoboth Bay,Estuary,,02040303,,,,,38.6750000000,-75.0810000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0048-A,Indian River Bay,Estuary,,02040303,,,,,38.5960000000,-75.1140000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0049-A,Indian River Bay,Estuary,,02040303,,,,,38.5680000000,-75.0950000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
EMAP_CS_WQX,Environmental Monitoring and Assessment Program,EMAP_CS_WQX-DI06-0050-A,Indian River Bay,Estuary,,02040303,,,,,38.5900000000,-75.0850000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-BNT0012,Buntings Branch,River/Stream,Rte 54 (Fenwick Lighthouse Road) crossing in Delaware at Selbyville,02040303,,,,,38.4560000000,-75.2070000000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-CHO0747,Choptank River,River/Stream,At impoundment spillage of Mud Mill Pond on Mud Mill Road,02060005,,,,,39.0683170000,-75.7366670000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-GET0005,Georgetown Branch,Estuary,Selby Road (MD) West Line Road (DE) crossing in DE near confluence with White Oak Swamp Ditch,02040303,,,,,38.4538500000,-75.1380170000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-MRH0311,Marshyhope Creek,River/Stream,Marshyhope Creek at Fisher bridge road crossing. (USGS gage),02080109,,,,,38.8497830000,-75.6736330000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,001,,,,,,,,,,STORET
MDE_FIELDSERVICES_WQX,Maryland Dept. of the Environment In House Water Data,MDE_FIELDSERVICES_WQX-NAN0498,Nanticoke River,River/Stream,Nanticoke River 2.5 miles SE of Bridgeville. (USGS gage),02080109,,,,,38.7284170000,-75.5619670000,,,,GPS-Unspecified,NAD83,,,,,,,US,10,005,,,,,,,,,,STORET
