Site Number,Date,DERAP Version,Basin,HGM Class,HGM Sub-class,LLWW,Stream Order,Classification,Purpose,Watershed,Sub-watershed,AA size and Shape,AA moved?,Forest Age >50 years,Hfor50,Hfor30,Hfor15,Hfor2-1,Harvesting w/in 50yrs,Hfor50-2,Hfor30-2,Hfor15-2,Hfor2-2,Hforcc,Hnorecov,Hfor10,Hcc10,Hcc50,Hcc100,Hforsc,Harvest > 50% recovered,Harvest > 50% recovering,Harvest > 50% recent,Harvest > 50% clear no recov,% AA forested,BAF (10),Hpine,Hchem,Hmow,Hfarm,Hgraz,Hinv1,Hinv5,Hinv50,Hinv100,Hinvless,Hinvdom,Hherb,Hburn,Hgarb,Hnutapp (a),Hnutapp (b),Halgae,Hnis100,Hnis50,Htrail-2,Htrail,Hrdlog,Hroad or Hrdgrav,Hpave or Hrdpav,Wditchs,Wditchm,Wditchx,Wditchfloodplain,Wchannm,Wchan1,Wchan2,Wchan1-2,Wchan2-2,Wincision,Wdamdec,Wimp10,Wimp75,Wimp100,% site perm flood,% site inundated,Wstorm,Wpoint,Wsedchan,Wsed or Wsedwet,Wfill10,Wfill75,Wfill100,Wmic10,Wmic75,Wmic100,Wsubsid,Road-impeding flow,Road-not impeding flow,Wtidres,Sed dep,Soil change < 10%,Soil change 10-75%,Soil change >75%,Eroding banks/slopes,Nutrients-ag,Nutrients-sew,Nutrients-fert,Ldevcom,Ldevres3,Ldevres2,Ldevres1,Ldevres1-2,Lsew,Lsept,Ltrail,Lrdgrav,Lrd2pav,Lrd4pav,Stormdrain,Llndfil,Direct runoff/erosion,Lchan,Lagrow,Lagorch,Lag,Lagpoul,Lfor,Ldock,Lmoor,Hydro-sev,Hydro-mod,Hydro-sl,Lgolf,Lmow,Lmine,QCR,QDR,Total Score
RLPAL 1409,06/15/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLOUhw,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,110,false,false,false,false,false,false,true,false,false,,,false,,,,,false,false,false,,false,,false,false,false,true,false,,false,false,false,,,false,false,false,false,false,0,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,true,false,,false,,false,,,false,false,false,,,,,,false,true,false,,4,79
RLPAL 1410,05/24/2017,6,Delaware Bay,Flat,Flat-mineral,TEBAOUed,,Natural,Assessment,Red Lion Creek,Army Creek,18m x 66m rectangle,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,160,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,true,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,4,89
RLPAL 1411,05/31/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAIS,,Enhancement,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,false,true,false,false,false,false,,,,,,true,,false,false,false,false,,,,,30,0,false,false,false,false,false,false,false,false,true,,,false,,,,,false,true,false,,false,,false,false,false,false,false,,false,false,false,,,false,true,false,false,false,0,0,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,false,false,,5,35
RLPAL 1412,05/24/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LS1FLTHhw,1,Natural,Assessment,Red Lion Creek,Red Lion Creek,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,140,false,false,false,false,false,false,true,false,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,true,false,false,25-Jan,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,true,false,,false,,false,,,true,false,false,,,,,,false,false,false,,3,67
RLPAL 1414,06/20/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,Dragon Creek,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,170,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,false,,false,false,true,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,true,false,,,,,false,false,false,,false,,true,,,false,false,false,,,,,,false,false,false,,3,79
RLPAL 1415,06/20/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LS1BATHhw,1,Natural,Assessment,Red Lion Creek,Red Lion Creek,40m x 100m rectangle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,60,70,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,true,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,true,false,false,true,,,,,false,true,false,,false,,false,,,false,false,false,,,,,,false,false,false,,4,82
RLPAL 1416,06/07/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAOUed,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,25,40,false,false,false,false,false,true,false,false,false,,,false,,,,,false,false,true,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,>75,>75,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,2,61
RLPAL 1418,06/14/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLOIhw,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,true,false,false,false,false,true,,,,,,false,,false,false,false,true,,,,,95,140,false,false,true,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,true,false,true,false,false,,false,false,false,,,false,true,false,true,false,25-Jan,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,true,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,5,60
RLPAL 1421,06/15/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLOUhw,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,150,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,true,false,,2,92
RLPAL 1422,06/22/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,false,false,true,false,false,false,,,,,,false,,false,false,false,false,,,,,100,130,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,true,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,true,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,true,false,,5,55
RLPAL 1426,06/22/2017,6,Delaware Bay,Riverine,Riv-upper perenial,TEFLIS,1,Natural,Assessment,Red Lion Creek,Army Creek,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,85,100,false,false,false,false,false,false,false,false,true,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,true,false,false,,,,,false,true,false,,false,,false,,,true,false,false,,,,,,false,true,false,,4,68
RLPAL 1428,06/28/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LS1BATHhw,2,Natural,Assessment,Red Lion Creek,Dragon Creek,32m x 100m rectangle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,60,60,false,false,false,false,false,false,false,false,true,,,false,,,,,false,false,false,,true,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,25-Jan,false,false,,false,false,false,false,true,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,true,false,,false,,false,,,true,false,false,,,,,,false,false,false,,5,67
RLPAL 1433,06/26/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LS1FLTHhw,2,Natural,Assessment,Red Lion Creek,Dragon Creek,50m x 65m polygon,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,10,0,false,false,false,false,false,false,false,false,true,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,51-75,false,false,,false,false,true,false,false,false,false,false,,,,,,,,,,,,false,false,true,false,,,,,false,false,false,,false,,true,,,true,false,false,,,,,,false,false,false,,5,56
RLPAL 1435,06/22/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLOU,,Natural,Assessment,Red Lion Creek,Broad Dyke,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,80,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,true,false,false,,,,,false,true,false,,false,,false,,,false,false,false,,,,,,false,false,false,,4,89
RLPAL 1436,08/10/2017,6,Delaware Bay,Riverine,riv-upper perenial,LS1BATHhw,2,Natural,Assessment,Red Lion Creek,C&D Canal East,67x74m rectangle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,10,10,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,true,,false,,false,,,false,false,false,,,,,,false,true,false,,2,84
RLPAL 1437,06/08/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LE2FLTH,2,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,70,10,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,true,false,false,,false,,false,,,false,false,false,,,,,,false,true,false,,3,84
RLPAL 1440,06/28/2017,6,Delaware Bay,Riverine,Riv-upper perenial,TEFLOUed,1,Natural,Reference,Red Lion Creek,Dragon Creek,80m x 60m polygon,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,80,,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,51-75,>75,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,true,false,false,,false,,false,,,false,false,false,,,,,,false,true,false,,2,89
RLPAL 1442,06/12/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAIS,,Natural,Assessment,Red Lion Creek,Red Lion Creek,polygon,false,false,false,true,false,false,false,,,,,,false,,false,false,false,false,,,,,70,,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,true,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,26-50,>75,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,true,false,false,false,,,,,false,true,false,,false,,false,,,false,false,false,,,,,,false,false,false,,3,55
RLPAL 1446,06/08/2017,6,Delaware Bay,Flat,Flat-mineral,TEBAIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,100,false,false,false,false,false,true,false,false,false,,,false,,,,,false,false,false,,false,,false,true,true,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,true,false,false,,,,,false,true,false,,false,,false,,,false,false,false,,,,,,false,false,false,,4,77
RLPAL 1450,07/17/2017,6,Delaware Bay,Riverine,Riv-upper perenial,LS1BATHhw,1,Natural,Reference,Red Lion Creek,Red Lion Creek,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,true,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,true,false,,,,,true,true,false,,false,,false,,,false,false,false,,,,,,false,false,false,,2,87
RLPAL 1456,05/18/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLOUed,,Establishment,Assessment,Red Lion Creek,Dragon Creek,20m x 60m rectangle,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,140,false,false,false,false,false,true,false,false,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,26-50,51-75,false,false,,false,false,true,false,true,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,true,false,false,,false,,false,,,false,false,false,,,,,,false,false,false,,2,83
RLPAL 1458,07/17/2017,6,Delaware Bay,Depression,Dep-Mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,Army Creek,polygon,true,false,false,true,false,false,false,,,,,,false,,false,false,false,false,,,,,10,0,false,false,false,false,false,false,false,true,false,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,26-50,51-75,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,true,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,3,65
RLPAL 1462,07/17/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,Red Lion Creek,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,90,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,false,,false,false,false,true,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,true,false,,false,true,false,false,false,false,false,false,,,,,,,,,,,,false,false,true,false,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,false,false,,3,78
RLPAL 1469,07/18/2017,6,Delaware Bay,Riverine,Slope,TEFLOU,,Natural,Reference,Red Lion Creek,C&D Canal East,40m circle,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,110,false,false,false,false,false,false,false,false,true,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,true,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,4,68
RLPAL 1475,05/31/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAIS,,Enhancement,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,false,false,false,false,false,false,,,,,,true,,false,false,false,false,,,,,0,,false,false,false,false,false,false,false,false,true,,,false,,,,,false,true,false,,false,,false,false,false,false,false,,false,false,false,,,false,true,false,false,false,0,0,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,false,false,,5,39
RLPAL 1484,06/28/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAIS,,Natural,Assessment,Red Lion Creek,Red Lion Creek,polygon,false,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,15,,false,false,false,false,false,false,false,false,true,,,false,,,,,false,true,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,51-75,>75,true,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,true,false,false,false,,,,,false,true,false,,false,,false,,,true,false,false,,,,,,false,false,false,,5,51
RLPAL 1485,08/10/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,false,,,,,70,180,false,false,true,false,false,false,false,true,false,,,false,,,,,false,false,false,,true,,false,false,true,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,25-Jan,false,false,,false,false,true,false,false,false,false,false,,,,,,,,,,,,false,false,false,true,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,true,false,,3,60
RLPAL 1486,06/22/2017,6,Delaware Bay,Flat,Flat-mineral,TEFLIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,false,true,false,false,false,false,false,,,,,,false,,false,false,false,true,,,,,100,130,false,false,false,false,false,false,false,false,false,,,false,,,,,false,false,false,,true,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,25-Jan,false,false,,false,false,false,false,false,true,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,3,74
RLPAL 1488,08/24/2017,6,Delaware Bay,Depression,Dep-Mineral,TEFLOIed,,Natural,Assessment,Red Lion Creek,C&D Canal East,polygon,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,10,0,false,false,false,false,false,false,false,false,true,,,false,,,,,false,true,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,0,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,true,,,,,false,false,false,,false,,true,,,true,false,false,,,,,,false,false,false,,4,53
RLPAL 1491,05/31/2017,6,Delaware Bay,Flat,Flat-mineral,TEBAIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,false,false,true,false,false,false,,,,,,false,,false,false,false,false,,,,,50,20,false,false,false,false,false,false,false,false,true,,,false,,,,,false,false,false,,false,,false,false,false,false,false,,false,false,false,,,false,false,false,false,false,0,26-50,false,false,,false,false,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,false,false,false,,,,,,false,true,false,,4,82
RLPAL 1494,07/17/2017,6,Delaware Bay,Depression,Dep-Mineral,TEBAIS,,Natural,Assessment,Red Lion Creek,C&D Canal East,40m circle,true,false,true,false,false,false,false,,,,,,false,,false,false,false,false,,,,,100,,false,false,false,false,false,false,true,false,false,,,false,,,,,false,false,true,,false,,false,false,true,false,false,,false,false,false,,,false,false,false,false,false,25-Jan,26-50,false,false,,false,true,false,false,false,false,false,false,,,,,,,,,,,,false,false,false,false,,,,,false,false,false,,false,,false,,,true,false,false,,,,,,false,false,false,,4,48
